marketplace,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,year,review_date,product_category
US,15582245,R1XSJGPF1BKY2Q,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,N,Gift Card,"It fits well in your hand, it was sized correctly, the color was perfect and it appears durable and I would highly recommend this to a friend to purchase (especially for me)...",2012,2012-06-05,Gift Card
US,49384252,R1AV2YUAEJ4ZLD,B004LLIKVU,473048287,Amazon.com eGift Cards,5,0,0,N,Y,Awesome gift idea,"Amazon has everything, so Amazon gift cards are a great option for someone who has difficulty buying gifts for people. This way they get what they want. Awesome.",2012,2012-06-05,Gift Card
US,51901144,R37JUI5FJVP4WW,BT00CTOUNS,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Quick and Easy,"I have purchased many Amazon gift cards as gifts or for my own account to control my book habit.  They are quick to buy and simple to redeem. When purchased for a friend I never worry, who can't find something on Amazon that they would like to purchase? I also like the themes available for birthdays and holidays.",2012,2012-06-05,Gift Card
US,31045114,RILRD8T7L7NZI,B004KNWWMW,647374203,Amazon Gift Card - Print - Happy Birthday (Balloons),5,0,0,N,Y,Excellent gift!,"This was a last-minute birthday necessity and it worked out great. I printed it in color and once it was folded down into a card it was perfect, even taking the place of a store-bought card. I just put it in an envelope, signed it, and voila...a card and gift all rolled into one! Plus it comes with specific instructions to the recipient on how to redeem their gift card. I would highly recommend to anyone!",2012,2012-06-05,Gift Card
US,42740270,RHNKAZWHPTTUM,BT00CTOUNS,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,Amazon Giftcard - Always the Right Gift,I LOVE receiving gift cards for my birthday! I always have a wish list that I can shop from and it's so much fun to see a giftcard in my birthday card.,2012,2012-06-05,Gift Card
US,46542142,R2CJZ3JB0LU4HF,BT00CTOUNS,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),4,0,0,N,N,Amazon Gift Cards,I received Amazon gift cards for my birthday and am very pleased.  It takes just a few minutes to purchase ebooks for my Kindle after registering the gift cards.  I would consider giving Amazon gift cards to others.,2012,2012-06-05,Gift Card
US,52916106,R18UYF4346RQ16,BT00DC6QU4,473048287,Amazon.com eGift Cards,5,0,0,N,N,Super easy to use and always a pleasure to receive,"I'm always thrilled to get a gift card to Amazon because they carry virtually anything you're looking for.  Usually I treat myself with a book or dvd, but I've also used gift cards to buy everything from diapers to makeup.  Hoping for more soon!",2012,2012-06-05,Gift Card
US,20892799,R16ECFXKPJ9WGV,BT00CTOZ60,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,Y,amazon,"''''amazon''''''''''' '''''''''''''''''''''<br /><br />'''''''''''''''<br /><br />it's wonderful, beautiful and very glad to have this card. I received this in China, more than 10,000  KM from US.",2012,2012-06-05,Gift Card
US,28198027,R2XGD4NROWBN96,B005S28ZES,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,N,Angelarc28,"I would highly recommend an Amazon gift card.  It was very easy to use and if you don't spend the entire balance on one purchase Amazon stores the balance on your account for a future purchase. Even if you forget; upon your next purchase; Amazon alerts you that you have a credit balance in your account and asks if you would like it applied to your current purchase.. If you return an item.. Your card/account is automatically credited the balance. Absolutely loved it!  Loved it!  It was also very well presented in a lovely gift box with a cute bow. I was also told that product delivery was speedy. Highly recommend... especially for those who like to pick their own gifts ...(picky.. like me) Amazon has a large selection of different categories, you are bound to find something you like. Not like store gift cards were you are limited to only that stores product... I guarantee your gift will be well appreciated.",2012,2012-06-05,Gift Card
US,37943632,R2F2WSVEY5RDKW,B004LLIL4G,307223063,Amazon eGift Card - Happy Birthday (Birds),4,0,0,N,Y,Amazon gift cards,I buy Amazon gift cards for my children and grandchildren birthday gifts.<br />Everyone loves them.  I love to get them myself also.,2012,2012-06-05,Gift Card
US,14423043,R1ZBQOYF721C3N,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,4,0,0,N,Y,For others -- or yourself!,"The Amazon gift cards, I've found, are welcomed by about anyone.  And that includes me.  Actually, I find myself giving myself (lucky me!) a giftcard periodically, usually when the balance in my Kindle Amazon account is getting low, and I want to be able to do the 1-Click thing and have something instantly delivered to my Kindle.  It's handy to pick up a gift card (besides online) at any of a variety of stores when I want to use cash to add to my Amazon account.  A \\""sadness\\"" is that a Target employee told me they are no longer stocking the Amazon cards -- likely because of their support of a competitor (poor thinking on their part!)",2012,2012-06-05,Gift Card
US,11785871,R30L9NJMHFCJNI,B004KNWWMW,647374203,Amazon Gift Card - Print - Happy Birthday (Balloons),5,0,0,N,Y,Great Gifting Resource,The Amazon Gift Card is an excellent gifting resource when you don't have details of the recipients needs.  This gives them the opportunity to select just the right item.,2012,2012-06-05,Gift Card
US,19531161,R1LITNOQ5YRCYN,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,N,Gift Cards work great,My wife recently recieved an Amazon gift card for Mothers day. My daughter purchased the card knowing that my wife owns a Kindle and that she likes to purchase books to read and games to pass the time with. The gift card was easy to use and it didn't take long for her to use it.,2012,2012-06-05,Gift Card
US,24429005,R2LT08IU4N0Z8M,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,reader,"it's great, it's convenient and i can use it how ever i need to. i love amazon.  you will like it too, try it!",2012,2012-06-05,Gift Card
US,42950361,R3480I98RGDG4S,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,N,gift card,I received the gift card to go with my new kindle reader.  I have used it several times to purchase on line books.  I especially like the ease of use.<br />Monica,2012,2012-06-05,Gift Card
US,10986583,R1S8NEBQHZZMBD,BT00CTOUNS,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,N,Greatest Gift!,"My 4 year old son recieved an amazon gift card for his birthday and coincidentally I had been pricing multiple items that he wanted and all were not only available, but cheaper then retailers within my city!  I was very pleased that I was able to purchase everything I wanted with $0.32 to spare and all items were purchased with free shipping!  Yeah Me!!",2012,2012-06-05,Gift Card
US,20954068,R1E1ZKVZ8MXVCO,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,N,Best gift ever,I'm a school bus driver and one of my kids gave me this at the end of the year.  The most thoughtful gift ever.[[ASIN:BT00DDC7BK Amazon.com Gift Cards - Print at Home]],2012,2012-06-05,Gift Card
US,53035765,R1NGIH246GV3PS,BT00DC6QU4,473048287,Amazon.com eGift Cards,5,0,0,N,N,Amazon Gift Card,"Happy birthday to me. I received an electronic Amazon Gift Card.<br /><br />I have to say I did not know Amazon did gift cards, particularly for us international customers.<br /><br />Well I am impressed. The amount was magically added to my Amazon account. When I went and made a purchase I was able to use those funds.<br /><br />Fantastic! I did not have to remember any voucher codes or click on anything different on check out, it all just happened very seamlessly.<br /><br />Some of my friends and family may be on the receiving end of an Amazon Gift Card when their birthdays or Christmas comes around.<br />It would be great for my international friends too. (Postage is expensive when mailing items internationally, sometime more that the gift cost.)<br /><br />Alan<br />Wellington, New Zealand (AKA Middle Earth)",2012,2012-06-05,Gift Card
US,42229119,RVDYMVPD99DW3,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,1,0,1,N,N,Not happy,"We received a gift card for a birthday present.  We ordered our kindle books and thought the gift card no. would come up at the check out.  It didn't.  We paid for the books because you have to enter the gift card no. ahead of the order.  I don't think it should matter if you use your gift card before or after you pick your books as long as you haven't signed out of your account.  When you enter your gift card no. it should automatically be taken off your account.  We shouldn't have to cancel an order just to reorder it.  I was not happy, I did not plan on buying these kindle books, they were suppose to be a gift and I did not have time to go through the all the steps to redue the order.  Learned my lesson.",2012,2012-06-05,Gift Card
US,52972822,R2K7ASEBTKSMWQ,BT00DC6QU4,473048287,Amazon.com eGift Cards,5,0,0,N,N,Love getting Amazon gift cards - so easy to use!,I am always very happy to receive Amazon gift cards from friends and family.<br />These cards are so easy to use. Buying books for my Kindle Touch has never<br />been easier! Being able to move them from my e-mail to my account is a no-<br />brainer!,2012,2012-06-05,Gift Card
US,26159468,R3R1YY2EL80YE3,B005S28ZES,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,N,It always fits,"Sometimes it's hard to tell people what you want for you birthday.  I see cool things on Amazon but I never remember them when put on the spot. The Amazon wish list and Amazon gift cards are a perfect combo.  Tag things you think are cool as you browse by adding them to your wishlist. Then when you get a gift card, grab what you want off your wish list using your giftcard.  simple... easy... and it's what you want when you want it.",2012,2012-06-05,Gift Card
US,28033367,R10MNO5N0GTTK7,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Great Gift,I often receive Amazon gift cards. They are always appriciated as almost any gift that I might wish for is avaiable from Amazon. I also give amazon gift cards as they are easy to purchase and redeem.,2012,2012-06-05,Gift Card
US,13171272,R2H4RNYFZVK7AN,B004KNWWU4,326384774,Amazon Gift Card - Print - Happy Birthday (Birds),4,0,0,N,Y,Simple easy gift option,"This is pretty simple and easy gift for someone who uses amazon a lot.  They can pretty much pick whatever they want from the store, since there is a huge selection.",2012,2012-06-05,Gift Card
US,15245845,R15LEM1RW5UE1Y,B004KNWX3U,326036796,Amazon Gift Card - Print - Amazon Kindle,5,0,0,N,Y,Amazon gift cards,They are always the best gift! I love to give and get them. I can always find something n Amazon that I want.,2012,2012-06-05,Gift Card
US,50378147,R1TUIYF3XSN3LJ,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,awesome gift,Amazon gift cards are the perfect gift! It is as much fun to get them as it is to decide what you will buy with them! I would love these for gifts for every holiday!!,2012,2012-06-05,Gift Card
US,20516128,R37VHC2JTR15JP,BT00DDC7BK,802996579,Amazon.com Gift Cards - Print at Home,5,0,0,N,Y,Easy & Convenient!,I liked receiving the Amazon gift card as a gift because I frequently purchase books on Amazon... it's easy and convenient to use.. and even if I don't use it right away... the unused amount is just waiting for me to choose a book I've been wanting to purchase!,2012,2012-06-05,Gift Card
US,45768749,R29C7QMMYMGUKO,B005S28ZES,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,N,Best Gift Ever,I recently received a Kindle for Mother's Day. It came with a lighted cover and two gift cards (from each of my children). The cards are the best part of the gift because I can now load up my Kindle with all the books that I really want to read and some that I didn't know I wanted to read. I'm in Heaven!!!,2012,2012-06-05,Gift Card
US,18510486,R19AOLVU3K8OKN,B005S28ZES,675799499,Amazon.com Gift Card in a Black Gift Box (Various Card Designs),5,0,0,N,N,The best gift to give when you don't know what to givw,I love to receive Amazon gift cards....and I also like to give them.  This is the best gift to give when you don't know what to give or the person is hard to buy for.,2012,2012-06-05,Gift Card
US,13961762,R204DORCZQ9VQQ,BT00CTOUNS,775486538,Amazon.com Gift Card in a Greeting Card (Various Designs),5,0,0,N,N,Gift Card,I won it.  I used it.  I loved it!  I wish I had more!  Would make a great gift for anyone for any occasion.,2012,2012-06-05,Gift Card
US,31917554,R2DK5SYY1W9TCJ,B005EISPLE,834631817,Amazon Gift Card - Print - Birthday Party (Color-In),5,0,0,N,Y,Couldn't be easier!!,"I loved that you could print a personal message and get it in greeting card form.  VERY EASY and QUICK!!  Also, gift cards are very versatile.",2012,2012-06-05,Gift Card
